C:\car\IMG\center_2020_03_25_08_53_55_004.jpg, C:\car\IMG\left_2020_03_25_08_53_55_004.jpg, C:\car\IMG\right_2020_03_25_08_53_55_004.jpg, 0, 0, 0, 28.94368
C:\car\IMG\center_2020_03_25_08_53_55_106.jpg, C:\car\IMG\left_2020_03_25_08_53_55_106.jpg, C:\car\IMG\right_2020_03_25_08_53_55_106.jpg, 0, 0, 0, 28.64578
C:\car\IMG\center_2020_03_25_08_53_55_207.jpg, C:\car\IMG\left_2020_03_25_08_53_55_207.jpg, C:\car\IMG\right_2020_03_25_08_53_55_207.jpg, 0, 0, 0, 28.35692
C:\car\IMG\center_2020_03_25_08_53_55_308.jpg, C:\car\IMG\left_2020_03_25_08_53_55_308.jpg, C:\car\IMG\right_2020_03_25_08_53_55_308.jpg, 0, 0, 0, 28.07184
C:\car\IMG\center_2020_03_25_08_53_55_408.jpg, C:\car\IMG\left_2020_03_25_08_53_55_408.jpg, C:\car\IMG\right_2020_03_25_08_53_55_408.jpg, 0.2914722, 0, 0, 27.74654
C:\car\IMG\center_2020_03_25_08_53_55_509.jpg, C:\car\IMG\left_2020_03_25_08_53_55_509.jpg, C:\car\IMG\right_2020_03_25_08_53_55_509.jpg, 0.15456, 0, 0, 27.40724
C:\car\IMG\center_2020_03_25_08_53_55_612.jpg, C:\car\IMG\left_2020_03_25_08_53_55_612.jpg, C:\car\IMG\right_2020_03_25_08_53_55_612.jpg, 0.1924425, 0, 0, 27.13124
C:\car\IMG\center_2020_03_25_08_53_55_713.jpg, C:\car\IMG\left_2020_03_25_08_53_55_713.jpg, C:\car\IMG\right_2020_03_25_08_53_55_713.jpg, 0.4896465, 0, 0, 26.75162
C:\car\IMG\center_2020_03_25_08_53_55_816.jpg, C:\car\IMG\left_2020_03_25_08_53_55_816.jpg, C:\car\IMG\right_2020_03_25_08_53_55_816.jpg, 0.3686826, 0, 0, 26.36643
C:\car\IMG\center_2020_03_25_08_53_55_917.jpg, C:\car\IMG\left_2020_03_25_08_53_55_917.jpg, C:\car\IMG\right_2020_03_25_08_53_55_917.jpg, 0.06463144, 0, 0, 26.11281
C:\car\IMG\center_2020_03_25_08_53_56_019.jpg, C:\car\IMG\left_2020_03_25_08_53_56_019.jpg, C:\car\IMG\right_2020_03_25_08_53_56_019.jpg, 0.2323569, 0, 0, 25.84154
C:\car\IMG\center_2020_03_25_08_53_56_119.jpg, C:\car\IMG\left_2020_03_25_08_53_56_119.jpg, C:\car\IMG\right_2020_03_25_08_53_56_119.jpg, 0, 0, 0, 25.58185
C:\car\IMG\center_2020_03_25_08_53_56_220.jpg, C:\car\IMG\left_2020_03_25_08_53_56_220.jpg, C:\car\IMG\right_2020_03_25_08_53_56_220.jpg, 0, 0, 0, 25.32235
C:\car\IMG\center_2020_03_25_08_53_56_321.jpg, C:\car\IMG\left_2020_03_25_08_53_56_321.jpg, C:\car\IMG\right_2020_03_25_08_53_56_321.jpg, 0.217641, 0, 0, 25.0539
C:\car\IMG\center_2020_03_25_08_53_56_422.jpg, C:\car\IMG\left_2020_03_25_08_53_56_422.jpg, C:\car\IMG\right_2020_03_25_08_53_56_422.jpg, 0.5246726, 0, 0, 24.65002
C:\car\IMG\center_2020_03_25_08_53_56_524.jpg, C:\car\IMG\left_2020_03_25_08_53_56_524.jpg, C:\car\IMG\right_2020_03_25_08_53_56_524.jpg, 0.8202981, 0, 0, 24.08994
C:\car\IMG\center_2020_03_25_08_53_56_625.jpg, C:\car\IMG\left_2020_03_25_08_53_56_625.jpg, C:\car\IMG\right_2020_03_25_08_53_56_625.jpg, 0.7839099, 0, 0, 23.41963
C:\car\IMG\center_2020_03_25_08_53_56_727.jpg, C:\car\IMG\left_2020_03_25_08_53_56_727.jpg, C:\car\IMG\right_2020_03_25_08_53_56_727.jpg, 0.4784084, 0, 0, 23.21097
C:\car\IMG\center_2020_03_25_08_53_56_829.jpg, C:\car\IMG\left_2020_03_25_08_53_56_829.jpg, C:\car\IMG\right_2020_03_25_08_53_56_829.jpg, 0.185231, 0, 0, 23.01767
C:\car\IMG\center_2020_03_25_08_53_56_929.jpg, C:\car\IMG\left_2020_03_25_08_53_56_929.jpg, C:\car\IMG\right_2020_03_25_08_53_56_929.jpg, 0, 0, 0, 22.75952
C:\car\IMG\center_2020_03_25_08_53_57_032.jpg, C:\car\IMG\left_2020_03_25_08_53_57_032.jpg, C:\car\IMG\right_2020_03_25_08_53_57_032.jpg, 0, 0, 0, 22.52236
C:\car\IMG\center_2020_03_25_08_53_57_135.jpg, C:\car\IMG\left_2020_03_25_08_53_57_135.jpg, C:\car\IMG\right_2020_03_25_08_53_57_135.jpg, 0, 0, 0, 22.29688
C:\car\IMG\center_2020_03_25_08_53_57_238.jpg, C:\car\IMG\left_2020_03_25_08_53_57_238.jpg, C:\car\IMG\right_2020_03_25_08_53_57_238.jpg, 0, 0, 0, 22.07271
C:\car\IMG\center_2020_03_25_08_53_57_338.jpg, C:\car\IMG\left_2020_03_25_08_53_57_338.jpg, C:\car\IMG\right_2020_03_25_08_53_57_338.jpg, 0.0378258, 0, 0, 21.853
C:\car\IMG\center_2020_03_25_08_53_57_441.jpg, C:\car\IMG\left_2020_03_25_08_53_57_441.jpg, C:\car\IMG\right_2020_03_25_08_53_57_441.jpg, 0.3349828, 0, 0, 21.57777
C:\car\IMG\center_2020_03_25_08_53_57_541.jpg, C:\car\IMG\left_2020_03_25_08_53_57_541.jpg, C:\car\IMG\right_2020_03_25_08_53_57_541.jpg, 0.2257548, 0, 0, 21.29136
C:\car\IMG\center_2020_03_25_08_53_57_643.jpg, C:\car\IMG\left_2020_03_25_08_53_57_643.jpg, C:\car\IMG\right_2020_03_25_08_53_57_643.jpg, 0, 0.1560873, 0, 21.11495
C:\car\IMG\center_2020_03_25_08_53_57_746.jpg, C:\car\IMG\left_2020_03_25_08_53_57_746.jpg, C:\car\IMG\right_2020_03_25_08_53_57_746.jpg, 0, 0.5095025, 0, 21.35142
C:\car\IMG\center_2020_03_25_08_53_57_849.jpg, C:\car\IMG\left_2020_03_25_08_53_57_849.jpg, C:\car\IMG\right_2020_03_25_08_53_57_849.jpg, 0, 0.8079086, 0, 21.9327
C:\car\IMG\center_2020_03_25_08_53_57_952.jpg, C:\car\IMG\left_2020_03_25_08_53_57_952.jpg, C:\car\IMG\right_2020_03_25_08_53_57_952.jpg, 0.129984, 1, 0, 22.8465
C:\car\IMG\center_2020_03_25_08_53_58_056.jpg, C:\car\IMG\left_2020_03_25_08_53_58_056.jpg, C:\car\IMG\right_2020_03_25_08_53_58_056.jpg, 0.3377748, 1, 0, 23.73907
C:\car\IMG\center_2020_03_25_08_53_58_157.jpg, C:\car\IMG\left_2020_03_25_08_53_58_157.jpg, C:\car\IMG\right_2020_03_25_08_53_58_157.jpg, 0.04541071, 1, 0, 24.70376
C:\car\IMG\center_2020_03_25_08_53_58_258.jpg, C:\car\IMG\left_2020_03_25_08_53_58_258.jpg, C:\car\IMG\right_2020_03_25_08_53_58_258.jpg, 0, 1, 0, 25.65724
C:\car\IMG\center_2020_03_25_08_53_58_362.jpg, C:\car\IMG\left_2020_03_25_08_53_58_362.jpg, C:\car\IMG\right_2020_03_25_08_53_58_362.jpg, 0.2623518, 1, 0, 26.5844
C:\car\IMG\center_2020_03_25_08_53_58_463.jpg, C:\car\IMG\left_2020_03_25_08_53_58_463.jpg, C:\car\IMG\right_2020_03_25_08_53_58_463.jpg, 0.1366074, 1, 0, 27.47853
C:\car\IMG\center_2020_03_25_08_53_58_563.jpg, C:\car\IMG\left_2020_03_25_08_53_58_563.jpg, C:\car\IMG\right_2020_03_25_08_53_58_563.jpg, 0.0331338, 1, 0, 28.40568
C:\car\IMG\center_2020_03_25_08_53_58_665.jpg, C:\car\IMG\left_2020_03_25_08_53_58_665.jpg, C:\car\IMG\right_2020_03_25_08_53_58_665.jpg, 0.34593, 1, 0, 29.44915
C:\car\IMG\center_2020_03_25_08_53_58_765.jpg, C:\car\IMG\left_2020_03_25_08_53_58_765.jpg, C:\car\IMG\right_2020_03_25_08_53_58_765.jpg, 0.04418702, 1, 0, 30.19186
C:\car\IMG\center_2020_03_25_08_53_58_867.jpg, C:\car\IMG\left_2020_03_25_08_53_58_867.jpg, C:\car\IMG\right_2020_03_25_08_53_58_867.jpg, 0, 1, 0, 30.18978
C:\car\IMG\center_2020_03_25_08_53_58_968.jpg, C:\car\IMG\left_2020_03_25_08_53_58_968.jpg, C:\car\IMG\right_2020_03_25_08_53_58_968.jpg, 0.0542232, 1, 0, 30.19047
C:\car\IMG\center_2020_03_25_08_53_59_072.jpg, C:\car\IMG\left_2020_03_25_08_53_59_072.jpg, C:\car\IMG\right_2020_03_25_08_53_59_072.jpg, 0.0261864, 1, 0, 30.1903
C:\car\IMG\center_2020_03_25_08_53_59_174.jpg, C:\car\IMG\left_2020_03_25_08_53_59_174.jpg, C:\car\IMG\right_2020_03_25_08_53_59_174.jpg, 0.3205743, 1, 0, 30.16674
C:\car\IMG\center_2020_03_25_08_53_59_275.jpg, C:\car\IMG\left_2020_03_25_08_53_59_275.jpg, C:\car\IMG\right_2020_03_25_08_53_59_275.jpg, 0.07111616, 1, 0, 30.19097
C:\car\IMG\center_2020_03_25_08_53_59_378.jpg, C:\car\IMG\left_2020_03_25_08_53_59_378.jpg, C:\car\IMG\right_2020_03_25_08_53_59_378.jpg, 0.1240944, 1, 0, 30.19002
C:\car\IMG\center_2020_03_25_08_53_59_480.jpg, C:\car\IMG\left_2020_03_25_08_53_59_480.jpg, C:\car\IMG\right_2020_03_25_08_53_59_480.jpg, 0.3149894, 1, 0, 30.17315
C:\car\IMG\center_2020_03_25_08_53_59_580.jpg, C:\car\IMG\left_2020_03_25_08_53_59_580.jpg, C:\car\IMG\right_2020_03_25_08_53_59_580.jpg, 0.1597688, 1, 0, 30.19028
C:\car\IMG\center_2020_03_25_08_53_59_681.jpg, C:\car\IMG\left_2020_03_25_08_53_59_681.jpg, C:\car\IMG\right_2020_03_25_08_53_59_681.jpg, 0.459392, 1, 0, 30.15858
C:\car\IMG\center_2020_03_25_08_53_59_784.jpg, C:\car\IMG\left_2020_03_25_08_53_59_784.jpg, C:\car\IMG\right_2020_03_25_08_53_59_784.jpg, 0.21527, 1, 0, 30.19275
C:\car\IMG\center_2020_03_25_08_53_59_884.jpg, C:\car\IMG\left_2020_03_25_08_53_59_884.jpg, C:\car\IMG\right_2020_03_25_08_53_59_884.jpg, 0, 1, 0, 30.18775
C:\car\IMG\center_2020_03_25_08_53_59_985.jpg, C:\car\IMG\left_2020_03_25_08_53_59_985.jpg, C:\car\IMG\right_2020_03_25_08_53_59_985.jpg, 0, 1, 0, 30.18994
C:\car\IMG\center_2020_03_25_08_54_00_086.jpg, C:\car\IMG\left_2020_03_25_08_54_00_086.jpg, C:\car\IMG\right_2020_03_25_08_54_00_086.jpg, 0, 1, 0, 30.1903
C:\car\IMG\center_2020_03_25_08_54_00_188.jpg, C:\car\IMG\left_2020_03_25_08_54_00_188.jpg, C:\car\IMG\right_2020_03_25_08_54_00_188.jpg, -0.1743207, 1, 0, 30.1813
C:\car\IMG\center_2020_03_25_08_54_00_292.jpg, C:\car\IMG\left_2020_03_25_08_54_00_292.jpg, C:\car\IMG\right_2020_03_25_08_54_00_292.jpg, -0.1235214, 1, 0, 30.18938
C:\car\IMG\center_2020_03_25_08_54_00_394.jpg, C:\car\IMG\left_2020_03_25_08_54_00_394.jpg, C:\car\IMG\right_2020_03_25_08_54_00_394.jpg, 0, 1, 0, 30.18958
C:\car\IMG\center_2020_03_25_08_54_00_496.jpg, C:\car\IMG\left_2020_03_25_08_54_00_496.jpg, C:\car\IMG\right_2020_03_25_08_54_00_496.jpg, 0, 1, 0, 30.19021
C:\car\IMG\center_2020_03_25_08_54_00_598.jpg, C:\car\IMG\left_2020_03_25_08_54_00_598.jpg, C:\car\IMG\right_2020_03_25_08_54_00_598.jpg, -0.19272, 1, 0, 30.18147
C:\car\IMG\center_2020_03_25_08_54_00_701.jpg, C:\car\IMG\left_2020_03_25_08_54_00_701.jpg, C:\car\IMG\right_2020_03_25_08_54_00_701.jpg, -0.1805748, 1, 0, 30.18859
C:\car\IMG\center_2020_03_25_08_54_00_801.jpg, C:\car\IMG\left_2020_03_25_08_54_00_801.jpg, C:\car\IMG\right_2020_03_25_08_54_00_801.jpg, 0, 1, 0, 30.18931
C:\car\IMG\center_2020_03_25_08_54_00_903.jpg, C:\car\IMG\left_2020_03_25_08_54_00_903.jpg, C:\car\IMG\right_2020_03_25_08_54_00_903.jpg, 0, 1, 0, 30.19017
C:\car\IMG\center_2020_03_25_08_54_01_007.jpg, C:\car\IMG\left_2020_03_25_08_54_01_007.jpg, C:\car\IMG\right_2020_03_25_08_54_01_007.jpg, 0, 1, 0, 30.19029
C:\car\IMG\center_2020_03_25_08_54_01_111.jpg, C:\car\IMG\left_2020_03_25_08_54_01_111.jpg, C:\car\IMG\right_2020_03_25_08_54_01_111.jpg, 0, 1, 0, 30.19029
C:\car\IMG\center_2020_03_25_08_54_01_211.jpg, C:\car\IMG\left_2020_03_25_08_54_01_211.jpg, C:\car\IMG\right_2020_03_25_08_54_01_211.jpg, 0, 1, 0, 30.1903
C:\car\IMG\center_2020_03_25_08_54_01_314.jpg, C:\car\IMG\left_2020_03_25_08_54_01_314.jpg, C:\car\IMG\right_2020_03_25_08_54_01_314.jpg, 0, 1, 0, 30.19029
C:\car\IMG\center_2020_03_25_08_54_01_415.jpg, C:\car\IMG\left_2020_03_25_08_54_01_415.jpg, C:\car\IMG\right_2020_03_25_08_54_01_415.jpg, 0, 1, 0, 30.1903
C:\car\IMG\center_2020_03_25_08_54_01_519.jpg, C:\car\IMG\left_2020_03_25_08_54_01_519.jpg, C:\car\IMG\right_2020_03_25_08_54_01_519.jpg, 0, 1, 0, 30.19029
C:\car\IMG\center_2020_03_25_08_54_01_620.jpg, C:\car\IMG\left_2020_03_25_08_54_01_620.jpg, C:\car\IMG\right_2020_03_25_08_54_01_620.jpg, 0, 1, 0, 30.19029
C:\car\IMG\center_2020_03_25_08_54_01_721.jpg, C:\car\IMG\left_2020_03_25_08_54_01_721.jpg, C:\car\IMG\right_2020_03_25_08_54_01_721.jpg, 0, 1, 0, 30.1903
C:\car\IMG\center_2020_03_25_08_54_01_824.jpg, C:\car\IMG\left_2020_03_25_08_54_01_824.jpg, C:\car\IMG\right_2020_03_25_08_54_01_824.jpg, 0, 1, 0, 30.19029
C:\car\IMG\center_2020_03_25_08_54_01_926.jpg, C:\car\IMG\left_2020_03_25_08_54_01_926.jpg, C:\car\IMG\right_2020_03_25_08_54_01_926.jpg, 0, 1, 0, 30.1903
C:\car\IMG\center_2020_03_25_08_54_02_030.jpg, C:\car\IMG\left_2020_03_25_08_54_02_030.jpg, C:\car\IMG\right_2020_03_25_08_54_02_030.jpg, 0, 1, 0, 30.19028
C:\car\IMG\center_2020_03_25_08_54_02_132.jpg, C:\car\IMG\left_2020_03_25_08_54_02_132.jpg, C:\car\IMG\right_2020_03_25_08_54_02_132.jpg, 0, 1, 0, 30.1903
C:\car\IMG\center_2020_03_25_08_54_02_236.jpg, C:\car\IMG\left_2020_03_25_08_54_02_236.jpg, C:\car\IMG\right_2020_03_25_08_54_02_236.jpg, 0, 1, 0, 30.1903
C:\car\IMG\center_2020_03_25_08_54_02_340.jpg, C:\car\IMG\left_2020_03_25_08_54_02_340.jpg, C:\car\IMG\right_2020_03_25_08_54_02_340.jpg, 0, 1, 0, 30.1903
C:\car\IMG\center_2020_03_25_08_54_02_443.jpg, C:\car\IMG\left_2020_03_25_08_54_02_443.jpg, C:\car\IMG\right_2020_03_25_08_54_02_443.jpg, 0, 1, 0, 30.19029
C:\car\IMG\center_2020_03_25_08_54_02_544.jpg, C:\car\IMG\left_2020_03_25_08_54_02_544.jpg, C:\car\IMG\right_2020_03_25_08_54_02_544.jpg, 0, 1, 0, 30.19029
C:\car\IMG\center_2020_03_25_08_54_02_646.jpg, C:\car\IMG\left_2020_03_25_08_54_02_646.jpg, C:\car\IMG\right_2020_03_25_08_54_02_646.jpg, -0.023355, 1, 0, 30.19019
C:\car\IMG\center_2020_03_25_08_54_02_748.jpg, C:\car\IMG\left_2020_03_25_08_54_02_748.jpg, C:\car\IMG\right_2020_03_25_08_54_02_748.jpg, -0.3299721, 1, 0, 30.16405
C:\car\IMG\center_2020_03_25_08_54_02_849.jpg, C:\car\IMG\left_2020_03_25_08_54_02_849.jpg, C:\car\IMG\right_2020_03_25_08_54_02_849.jpg, -0.03627181, 1, 0, 30.19033
C:\car\IMG\center_2020_03_25_08_54_02_951.jpg, C:\car\IMG\left_2020_03_25_08_54_02_951.jpg, C:\car\IMG\right_2020_03_25_08_54_02_951.jpg, 0, 1, 0, 30.18992
C:\car\IMG\center_2020_03_25_08_54_03_055.jpg, C:\car\IMG\left_2020_03_25_08_54_03_055.jpg, C:\car\IMG\right_2020_03_25_08_54_03_055.jpg, 0, 1, 0, 30.19033
C:\car\IMG\center_2020_03_25_08_54_03_157.jpg, C:\car\IMG\left_2020_03_25_08_54_03_157.jpg, C:\car\IMG\right_2020_03_25_08_54_03_157.jpg, 0, 1, 0, 30.1903
C:\car\IMG\center_2020_03_25_08_54_03_258.jpg, C:\car\IMG\left_2020_03_25_08_54_03_258.jpg, C:\car\IMG\right_2020_03_25_08_54_03_258.jpg, 0, 1, 0, 30.19038
C:\car\IMG\center_2020_03_25_08_54_03_360.jpg, C:\car\IMG\left_2020_03_25_08_54_03_360.jpg, C:\car\IMG\right_2020_03_25_08_54_03_360.jpg, 0, 1, 0, 30.1903
C:\car\IMG\center_2020_03_25_08_54_03_462.jpg, C:\car\IMG\left_2020_03_25_08_54_03_462.jpg, C:\car\IMG\right_2020_03_25_08_54_03_462.jpg, 0, 1, 0, 30.1903
C:\car\IMG\center_2020_03_25_08_54_03_565.jpg, C:\car\IMG\left_2020_03_25_08_54_03_565.jpg, C:\car\IMG\right_2020_03_25_08_54_03_565.jpg, 0, 1, 0, 30.19031
C:\car\IMG\center_2020_03_25_08_54_03_668.jpg, C:\car\IMG\left_2020_03_25_08_54_03_668.jpg, C:\car\IMG\right_2020_03_25_08_54_03_668.jpg, 0, 1, 0, 30.1906
C:\car\IMG\center_2020_03_25_08_54_03_770.jpg, C:\car\IMG\left_2020_03_25_08_54_03_770.jpg, C:\car\IMG\right_2020_03_25_08_54_03_770.jpg, 0, 1, 0, 30.19029
C:\car\IMG\center_2020_03_25_08_54_03_870.jpg, C:\car\IMG\left_2020_03_25_08_54_03_870.jpg, C:\car\IMG\right_2020_03_25_08_54_03_870.jpg, 0, 1, 0, 30.19019
C:\car\IMG\center_2020_03_25_08_54_03_971.jpg, C:\car\IMG\left_2020_03_25_08_54_03_971.jpg, C:\car\IMG\right_2020_03_25_08_54_03_971.jpg, -0.1903176, 1, 0, 30.18045
C:\car\IMG\center_2020_03_25_08_54_04_071.jpg, C:\car\IMG\left_2020_03_25_08_54_04_071.jpg, C:\car\IMG\right_2020_03_25_08_54_04_071.jpg, -0.3177498, 1, 0, 30.17291
C:\car\IMG\center_2020_03_25_08_54_04_175.jpg, C:\car\IMG\left_2020_03_25_08_54_04_175.jpg, C:\car\IMG\right_2020_03_25_08_54_04_175.jpg, -0.02738254, 1, 0, 30.1895
C:\car\IMG\center_2020_03_25_08_54_04_275.jpg, C:\car\IMG\left_2020_03_25_08_54_04_275.jpg, C:\car\IMG\right_2020_03_25_08_54_04_275.jpg, 0, 1, 0, 30.18974
C:\car\IMG\center_2020_03_25_08_54_04_376.jpg, C:\car\IMG\left_2020_03_25_08_54_04_376.jpg, C:\car\IMG\right_2020_03_25_08_54_04_376.jpg, 0, 1, 0, 30.19022
C:\car\IMG\center_2020_03_25_08_54_04_479.jpg, C:\car\IMG\left_2020_03_25_08_54_04_479.jpg, C:\car\IMG\right_2020_03_25_08_54_04_479.jpg, 0, 1, 0, 30.19018
C:\car\IMG\center_2020_03_25_08_54_04_580.jpg, C:\car\IMG\left_2020_03_25_08_54_04_580.jpg, C:\car\IMG\right_2020_03_25_08_54_04_580.jpg, -0.1582194, 1, 0, 30.1839
C:\car\IMG\center_2020_03_25_08_54_04_682.jpg, C:\car\IMG\left_2020_03_25_08_54_04_682.jpg, C:\car\IMG\right_2020_03_25_08_54_04_682.jpg, -0.4577835, 1, 0, 30.14792
C:\car\IMG\center_2020_03_25_08_54_04_783.jpg, C:\car\IMG\left_2020_03_25_08_54_04_783.jpg, C:\car\IMG\right_2020_03_25_08_54_04_783.jpg, -0.255993, 0.8187517, 0, 30.15615
C:\car\IMG\center_2020_03_25_08_54_04_884.jpg, C:\car\IMG\left_2020_03_25_08_54_04_884.jpg, C:\car\IMG\right_2020_03_25_08_54_04_884.jpg, 0, 0.5184286, 0, 30.07753
C:\car\IMG\center_2020_03_25_08_54_04_986.jpg, C:\car\IMG\left_2020_03_25_08_54_04_986.jpg, C:\car\IMG\right_2020_03_25_08_54_04_986.jpg, 0, 0.1611338, 0, 29.98806
C:\car\IMG\center_2020_03_25_08_54_05_086.jpg, C:\car\IMG\left_2020_03_25_08_54_05_086.jpg, C:\car\IMG\right_2020_03_25_08_54_05_086.jpg, 0, 0, 0, 29.74788
C:\car\IMG\center_2020_03_25_08_54_05_186.jpg, C:\car\IMG\left_2020_03_25_08_54_05_186.jpg, C:\car\IMG\right_2020_03_25_08_54_05_186.jpg, 0, 0.2334222, 0, 29.54427
C:\car\IMG\center_2020_03_25_08_54_05_290.jpg, C:\car\IMG\left_2020_03_25_08_54_05_290.jpg, C:\car\IMG\right_2020_03_25_08_54_05_290.jpg, 0, 0.5328826, 0, 29.69733
C:\car\IMG\center_2020_03_25_08_54_05_391.jpg, C:\car\IMG\left_2020_03_25_08_54_05_391.jpg, C:\car\IMG\right_2020_03_25_08_54_05_391.jpg, 0, 0.8370769, 0, 30.13596
C:\car\IMG\center_2020_03_25_08_54_05_493.jpg, C:\car\IMG\left_2020_03_25_08_54_05_493.jpg, C:\car\IMG\right_2020_03_25_08_54_05_493.jpg, 0, 1, 0, 30.18982
C:\car\IMG\center_2020_03_25_08_54_05_596.jpg, C:\car\IMG\left_2020_03_25_08_54_05_596.jpg, C:\car\IMG\right_2020_03_25_08_54_05_596.jpg, -0.2982917, 0.9904186, 0, 30.16659
C:\car\IMG\center_2020_03_25_08_54_05_698.jpg, C:\car\IMG\left_2020_03_25_08_54_05_698.jpg, C:\car\IMG\right_2020_03_25_08_54_05_698.jpg, -0.2658386, 0.6848421, 0, 30.11923
C:\car\IMG\center_2020_03_25_08_54_05_799.jpg, C:\car\IMG\left_2020_03_25_08_54_05_799.jpg, C:\car\IMG\right_2020_03_25_08_54_05_799.jpg, 0, 0.3927917, 0, 30.04516
C:\car\IMG\center_2020_03_25_08_54_05_902.jpg, C:\car\IMG\left_2020_03_25_08_54_05_902.jpg, C:\car\IMG\right_2020_03_25_08_54_05_902.jpg, 0, 0.09413211, 0, 29.95538
C:\car\IMG\center_2020_03_25_08_54_06_003.jpg, C:\car\IMG\left_2020_03_25_08_54_06_003.jpg, C:\car\IMG\right_2020_03_25_08_54_06_003.jpg, 0, 0, 0, 29.6709
C:\car\IMG\center_2020_03_25_08_54_06_105.jpg, C:\car\IMG\left_2020_03_25_08_54_06_105.jpg, C:\car\IMG\right_2020_03_25_08_54_06_105.jpg, -0.0462108, 0, 0, 29.31293
C:\car\IMG\center_2020_03_25_08_54_06_206.jpg, C:\car\IMG\left_2020_03_25_08_54_06_206.jpg, C:\car\IMG\right_2020_03_25_08_54_06_206.jpg, -0.3481101, 0, 0, 28.94839
C:\car\IMG\center_2020_03_25_08_54_06_307.jpg, C:\car\IMG\left_2020_03_25_08_54_06_307.jpg, C:\car\IMG\right_2020_03_25_08_54_06_307.jpg, -0.5291499, 0, 0, 28.43104
C:\car\IMG\center_2020_03_25_08_54_06_407.jpg, C:\car\IMG\left_2020_03_25_08_54_06_407.jpg, C:\car\IMG\right_2020_03_25_08_54_06_407.jpg, -0.2284528, 0, 0, 28.11827
C:\car\IMG\center_2020_03_25_08_54_06_509.jpg, C:\car\IMG\left_2020_03_25_08_54_06_509.jpg, C:\car\IMG\right_2020_03_25_08_54_06_509.jpg, 0, 0, 0, 27.82971
C:\car\IMG\center_2020_03_25_08_54_06_611.jpg, C:\car\IMG\left_2020_03_25_08_54_06_611.jpg, C:\car\IMG\right_2020_03_25_08_54_06_611.jpg, -0.1199403, 0, 0, 27.5444
C:\car\IMG\center_2020_03_25_08_54_06_714.jpg, C:\car\IMG\left_2020_03_25_08_54_06_714.jpg, C:\car\IMG\right_2020_03_25_08_54_06_714.jpg, -0.4188036, 0, 0, 27.18798
C:\car\IMG\center_2020_03_25_08_54_06_815.jpg, C:\car\IMG\left_2020_03_25_08_54_06_815.jpg, C:\car\IMG\right_2020_03_25_08_54_06_815.jpg, -0.230386, 0.1267311, 0, 26.87557
C:\car\IMG\center_2020_03_25_08_54_06_918.jpg, C:\car\IMG\left_2020_03_25_08_54_06_918.jpg, C:\car\IMG\right_2020_03_25_08_54_06_918.jpg, 0, 0.4326313, 0, 26.92619
C:\car\IMG\center_2020_03_25_08_54_07_020.jpg, C:\car\IMG\left_2020_03_25_08_54_07_020.jpg, C:\car\IMG\right_2020_03_25_08_54_07_020.jpg, -0.1201986, 0.7289137, 0, 27.34618
C:\car\IMG\center_2020_03_25_08_54_07_120.jpg, C:\car\IMG\left_2020_03_25_08_54_07_120.jpg, C:\car\IMG\right_2020_03_25_08_54_07_120.jpg, 0, 1, 0, 28.12333
C:\car\IMG\center_2020_03_25_08_54_07_223.jpg, C:\car\IMG\left_2020_03_25_08_54_07_223.jpg, C:\car\IMG\right_2020_03_25_08_54_07_223.jpg, 0, 1, 0, 29.04924
C:\car\IMG\center_2020_03_25_08_54_07_323.jpg, C:\car\IMG\left_2020_03_25_08_54_07_323.jpg, C:\car\IMG\right_2020_03_25_08_54_07_323.jpg, -0.1156251, 1, 0, 29.96464
C:\car\IMG\center_2020_03_25_08_54_07_426.jpg, C:\car\IMG\left_2020_03_25_08_54_07_426.jpg, C:\car\IMG\right_2020_03_25_08_54_07_426.jpg, -0.3946048, 1, 0, 30.15921
C:\car\IMG\center_2020_03_25_08_54_07_528.jpg, C:\car\IMG\left_2020_03_25_08_54_07_528.jpg, C:\car\IMG\right_2020_03_25_08_54_07_528.jpg, -0.0978715, 1, 0, 30.19261
C:\car\IMG\center_2020_03_25_08_54_07_631.jpg, C:\car\IMG\left_2020_03_25_08_54_07_631.jpg, C:\car\IMG\right_2020_03_25_08_54_07_631.jpg, -0.1209921, 1, 0, 30.19131
C:\car\IMG\center_2020_03_25_08_54_07_734.jpg, C:\car\IMG\left_2020_03_25_08_54_07_734.jpg, C:\car\IMG\right_2020_03_25_08_54_07_734.jpg, -0.2479257, 1, 0, 30.18449
C:\car\IMG\center_2020_03_25_08_54_07_835.jpg, C:\car\IMG\left_2020_03_25_08_54_07_835.jpg, C:\car\IMG\right_2020_03_25_08_54_07_835.jpg, 0, 1, 0, 30.18916
C:\car\IMG\center_2020_03_25_08_54_07_936.jpg, C:\car\IMG\left_2020_03_25_08_54_07_936.jpg, C:\car\IMG\right_2020_03_25_08_54_07_936.jpg, -0.2730597, 1, 0, 30.17649
C:\car\IMG\center_2020_03_25_08_54_08_039.jpg, C:\car\IMG\left_2020_03_25_08_54_08_039.jpg, C:\car\IMG\right_2020_03_25_08_54_08_039.jpg, -0.5310618, 1, 0, 30.14286
C:\car\IMG\center_2020_03_25_08_54_08_142.jpg, C:\car\IMG\left_2020_03_25_08_54_08_142.jpg, C:\car\IMG\right_2020_03_25_08_54_08_142.jpg, -0.2241188, 1, 0, 30.19417
